Date,High,Low,Open,Close,Volume,Adj Close
2/14/28,17.44000053,17.44000053,17.44000053,17.44000053,0,17.44000053
2/15/28,17.39999962,17.39999962,17.39999962,17.39999962,0,17.39999962
2/16/28,17.35000038,17.35000038,17.35000038,17.35000038,0,17.35000038
2/17/28,17.04000092,17.04000092,17.04000092,17.04000092,0,17.04000092
2/20/28,16.95000076,16.95000076,16.95000076,16.95000076,0,16.95000076
2/21/28,17.11000061,17.11000061,17.11000061,17.11000061,0,17.11000061
2/23/28,17.12999916,17.12999916,17.12999916,17.12999916,0,17.12999916
2/24/28,17.18000031,17.18000031,17.18000031,17.18000031,0,17.18000031
2/27/28,17.11000061,17.11000061,17.11000061,17.11000061,0,17.11000061
2/28/28,17.15999985,17.15999985,17.15999985,17.15999985,0,17.15999985
2/29/28,17.26000023,17.26000023,17.26000023,17.26000023,0,17.26000023
3/1/28,17.29999924,17.29999924,17.29999924,17.29999924,0,17.29999924
3/2/28,17.29999924,17.29999924,17.29999924,17.29999924,0,17.29999924
3/5/28,17.56999969,17.56999969,17.56999969,17.56999969,0,17.56999969
3/6/28,17.67000008,17.67000008,17.67000008,17.67000008,0,17.67000008
3/7/28,17.57999992,17.57999992,17.57999992,17.57999992,0,17.57999992
3/8/28,17.63999939,17.63999939,17.63999939,17.63999939,0,17.63999939
3/9/28,17.93000031,17.93000031,17.93000031,17.93000031,0,17.93000031
3/12/28,18,18,18,18,0,18
3/13/28,17.92000008,17.92000008,17.92000008,17.92000008,0,17.92000008
3/14/28,17.93000031,17.93000031,17.93000031,17.93000031,0,17.93000031
3/15/28,18.06999969,18.06999969,18.06999969,18.06999969,0,18.06999969
3/16/28,18.26000023,18.26000023,18.26000023,18.26000023,0,18.26000023
3/19/28,18.36000061,18.36000061,18.36000061,18.36000061,0,18.36000061
3/20/28,18.45999908,18.45999908,18.45999908,18.45999908,0,18.45999908
3/21/28,18.64999962,18.64999962,18.64999962,18.64999962,0,18.64999962
3/22/28,18.60000038,18.60000038,18.60000038,18.60000038,0,18.60000038
3/23/28,18.78000069,18.78000069,18.78000069,18.78000069,0,18.78000069
3/26/28,19.04999924,19.04999924,19.04999924,19.04999924,0,19.04999924
3/27/28,18.94000053,18.94000053,18.94000053,18.94000053,0,18.94000053
3/28/28,18.88999939,18.88999939,18.88999939,18.88999939,0,18.88999939
3/29/28,18.95000076,18.95000076,18.95000076,18.95000076,0,18.95000076
3/30/28,19.28000069,19.28000069,19.28000069,19.28000069,0,19.28000069
4/2/28,18.90999985,18.90999985,18.90999985,18.90999985,0,18.90999985
4/3/28,19.02000046,19.02000046,19.02000046,19.02000046,0,19.02000046
4/4/28,18.98999977,18.98999977,18.98999977,18.98999977,0,18.98999977
4/5/28,19.22999954,19.22999954,19.22999954,19.22999954,0,19.22999954
4/9/28,19.27000046,19.27000046,19.27000046,19.27000046,0,19.27000046
4/10/28,19.10000038,19.10000038,19.10000038,19.10000038,0,19.10000038
4/11/28,19.44000053,19.44000053,19.44000053,19.44000053,0,19.44000053
4/12/28,19.40999985,19.40999985,19.40999985,19.40999985,0,19.40999985
4/13/28,19.72999954,19.72999954,19.72999954,19.72999954,0,19.72999954
4/16/28,19.68000031,19.68000031,19.68000031,19.68000031,0,19.68000031
4/17/28,19.52000046,19.52000046,19.52000046,19.52000046,0,19.52000046
4/18/28,19.52000046,19.52000046,19.52000046,19.52000046,0,19.52000046
4/19/28,19.62999916,19.62999916,19.62999916,19.62999916,0,19.62999916
4/20/28,19.34000015,19.34000015,19.34000015,19.34000015,0,19.34000015
4/23/28,19.14999962,19.14999962,19.14999962,19.14999962,0,19.14999962
4/24/28,19.25,19.25,19.25,19.25,0,19.25
4/25/28,19.32999992,19.32999992,19.32999992,19.32999992,0,19.32999992
4/26/28,19.46999931,19.46999931,19.46999931,19.46999931,0,19.46999931
4/27/28,19.68000031,19.68000031,19.68000031,19.68000031,0,19.68000031
4/30/28,19.75,19.75,19.75,19.75,0,19.75
5/1/28,19.78000069,19.78000069,19.78000069,19.78000069,0,19.78000069
5/2/28,19.82999992,19.82999992,19.82999992,19.82999992,0,19.82999992
5/3/28,19.93000031,19.93000031,19.93000031,19.93000031,0,19.93000031
5/4/28,20.23999977,20.23999977,20.23999977,20.23999977,0,20.23999977
5/7/28,20.40999985,20.40999985,20.40999985,20.40999985,0,20.40999985
5/8/28,20.27000046,20.27000046,20.27000046,20.27000046,0,20.27000046
5/9/28,20.23999977,20.23999977,20.23999977,20.23999977,0,20.23999977
5/10/28,20.20999908,20.20999908,20.20999908,20.20999908,0,20.20999908
5/11/28,20.36000061,20.36000061,20.36000061,20.36000061,0,20.36000061
5/14/28,20.44000053,20.44000053,20.44000053,20.44000053,0,20.44000053
5/15/28,20.38999939,20.38999939,20.38999939,20.38999939,0,20.38999939
5/16/28,20.04999924,20.04999924,20.04999924,20.04999924,0,20.04999924
5/17/28,20.12000084,20.12000084,20.12000084,20.12000084,0,20.12000084
5/18/28,19.92000008,19.92000008,19.92000008,19.92000008,0,19.92000008
5/21/28,19.62999916,19.62999916,19.62999916,19.62999916,0,19.62999916
5/22/28,19.36000061,19.36000061,19.36000061,19.36000061,0,19.36000061
5/23/28,19.75,19.75,19.75,19.75,0,19.75
5/24/28,19.87000084,19.87000084,19.87000084,19.87000084,0,19.87000084
5/25/28,19.89999962,19.89999962,19.89999962,19.89999962,0,19.89999962
5/28/28,19.56999969,19.56999969,19.56999969,19.56999969,0,19.56999969
5/29/28,19.81999969,19.81999969,19.81999969,19.81999969,0,19.81999969
5/31/28,20,20,20,20,0,20
6/1/28,20.06999969,20.06999969,20.06999969,20.06999969,0,20.06999969
6/4/28,19.79999924,19.79999924,19.79999924,19.79999924,0,19.79999924
6/5/28,19.85000038,19.85000038,19.85000038,19.85000038,0,19.85000038
6/6/28,19.65999985,19.65999985,19.65999985,19.65999985,0,19.65999985
6/7/28,19.61000061,19.61000061,19.61000061,19.61000061,0,19.61000061
6/8/28,19.37000084,19.37000084,19.37000084,19.37000084,0,19.37000084
6/11/28,18.68000031,18.68000031,18.68000031,18.68000031,0,18.68000031
6/12/28,18.34000015,18.34000015,18.34000015,18.34000015,0,18.34000015
6/13/28,18.88999939,18.88999939,18.88999939,18.88999939,0,18.88999939
6/14/28,19.04999924,19.04999924,19.04999924,19.04999924,0,19.04999924
6/15/28,18.73999977,18.73999977,18.73999977,18.73999977,0,18.73999977
6/18/28,18.39999962,18.39999962,18.39999962,18.39999962,0,18.39999962
6/19/28,18.34000015,18.34000015,18.34000015,18.34000015,0,18.34000015
6/20/28,18.56999969,18.56999969,18.56999969,18.56999969,0,18.56999969
6/21/28,18.55999947,18.55999947,18.55999947,18.55999947,0,18.55999947
6/22/28,18.54000092,18.54000092,18.54000092,18.54000092,0,18.54000092
6/25/28,18.46999931,18.46999931,18.46999931,18.46999931,0,18.46999931
6/26/28,18.68000031,18.68000031,18.68000031,18.68000031,0,18.68000031
6/27/28,18.86000061,18.86000061,18.86000061,18.86000061,0,18.86000061
6/28/28,19.06999969,19.06999969,19.06999969,19.06999969,0,19.06999969
6/29/28,19.13999939,19.13999939,19.13999939,19.13999939,0,19.13999939
7/2/28,18.97999954,18.97999954,18.97999954,18.97999954,0,18.97999954
7/3/28,19.29000092,19.29000092,19.29000092,19.29000092,0,19.29000092
7/5/28,19.47999954,19.47999954,19.47999954,19.47999954,0,19.47999954
7/6/28,19.38999939,19.38999939,19.38999939,19.38999939,0,19.38999939
7/9/28,19.45999908,19.45999908,19.45999908,19.45999908,0,19.45999908
7/10/28,19.43000031,19.43000031,19.43000031,19.43000031,0,19.43000031
7/11/28,18.95000076,18.95000076,18.95000076,18.95000076,0,18.95000076
7/12/28,18.80999947,18.80999947,18.80999947,18.80999947,0,18.80999947
7/13/28,18.95999908,18.95999908,18.95999908,18.95999908,0,18.95999908
7/16/28,18.70000076,18.70000076,18.70000076,18.70000076,0,18.70000076
7/17/28,18.79999924,18.79999924,18.79999924,18.79999924,0,18.79999924
7/18/28,19.03000069,19.03000069,19.03000069,19.03000069,0,19.03000069
7/19/28,18.98999977,18.98999977,18.98999977,18.98999977,0,18.98999977
7/20/28,19.03000069,19.03000069,19.03000069,19.03000069,0,19.03000069
7/23/28,19.12000084,19.12000084,19.12000084,19.12000084,0,19.12000084
7/24/28,19.09000015,19.09000015,19.09000015,19.09000015,0,19.09000015
7/25/28,19.20000076,19.20000076,19.20000076,19.20000076,0,19.20000076
7/26/28,19.23999977,19.23999977,19.23999977,19.23999977,0,19.23999977
7/27/28,19.42000008,19.42000008,19.42000008,19.42000008,0,19.42000008
7/30/28,19.46999931,19.46999931,19.46999931,19.46999931,0,19.46999931
7/31/28,19.43000031,19.43000031,19.43000031,19.43000031,0,19.43000031
8/1/28,19.42000008,19.42000008,19.42000008,19.42000008,0,19.42000008
8/2/28,19.32999992,19.32999992,19.32999992,19.32999992,0,19.32999992
8/3/28,19.36000061,19.36000061,19.36000061,19.36000061,0,19.36000061
8/6/28,19.57999992,19.57999992,19.57999992,19.57999992,0,19.57999992
8/7/28,19.48999977,19.48999977,19.48999977,19.48999977,0,19.48999977
8/8/28,19.25,19.25,19.25,19.25,0,19.25
8/9/28,19.29999924,19.29999924,19.29999924,19.29999924,0,19.29999924
8/10/28,19.25,19.25,19.25,19.25,0,19.25
8/13/28,19.29000092,19.29000092,19.29000092,19.29000092,0,19.29000092
8/14/28,19.12999916,19.12999916,19.12999916,19.12999916,0,19.12999916
8/15/28,19.46999931,19.46999931,19.46999931,19.46999931,0,19.46999931
8/16/28,19.61000061,19.61000061,19.61000061,19.61000061,0,19.61000061
8/17/28,19.63999939,19.63999939,19.63999939,19.63999939,0,19.63999939
8/20/28,19.77000046,19.77000046,19.77000046,19.77000046,0,19.77000046
8/21/28,20.02000046,20.02000046,20.02000046,20.02000046,0,20.02000046
8/22/28,20,20,20,20,0,20
8/23/28,20.02000046,20.02000046,20.02000046,20.02000046,0,20.02000046
8/24/28,20.34000015,20.34000015,20.34000015,20.34000015,0,20.34000015
8/27/28,20.37999916,20.37999916,20.37999916,20.37999916,0,20.37999916
8/28/28,20.54000092,20.54000092,20.54000092,20.54000092,0,20.54000092
8/29/28,20.57999992,20.57999992,20.57999992,20.57999992,0,20.57999992
8/30/28,20.61000061,20.61000061,20.61000061,20.61000061,0,20.61000061
8/31/28,20.87000084,20.87000084,20.87000084,20.87000084,0,20.87000084
9/4/28,20.96999931,20.96999931,20.96999931,20.96999931,0,20.96999931
9/5/28,21.06999969,21.06999969,21.06999969,21.06999969,0,21.06999969
9/6/28,20.94000053,20.94000053,20.94000053,20.94000053,0,20.94000053
9/7/28,21.09000015,21.09000015,21.09000015,21.09000015,0,21.09000015
9/10/28,20.92000008,20.92000008,20.92000008,20.92000008,0,20.92000008
9/11/28,21.07999992,21.07999992,21.07999992,21.07999992,0,21.07999992
9/12/28,21.15999985,21.15999985,21.15999985,21.15999985,0,21.15999985
9/13/28,21.13999939,21.13999939,21.13999939,21.13999939,0,21.13999939
9/14/28,21.13999939,21.13999939,21.13999939,21.13999939,0,21.13999939
9/17/28,21.32999992,21.32999992,21.32999992,21.32999992,0,21.32999992
9/18/28,21.18000031,21.18000031,21.18000031,21.18000031,0,21.18000031
9/19/28,21.18000031,21.18000031,21.18000031,21.18000031,0,21.18000031
9/20/28,21.21999931,21.21999931,21.21999931,21.21999931,0,21.21999931
9/21/28,21.36000061,21.36000061,21.36000061,21.36000061,0,21.36000061
9/24/28,21.43000031,21.43000031,21.43000031,21.43000031,0,21.43000031
9/25/28,21.40999985,21.40999985,21.40999985,21.40999985,0,21.40999985
9/26/28,21.39999962,21.39999962,21.39999962,21.39999962,0,21.39999962
9/27/28,21.12999916,21.12999916,21.12999916,21.12999916,0,21.12999916
9/28/28,21.13999939,21.13999939,21.13999939,21.13999939,0,21.13999939
10/1/28,21.36000061,21.36000061,21.36000061,21.36000061,0,21.36000061
10/2/28,21.26000023,21.26000023,21.26000023,21.26000023,0,21.26000023
10/3/28,21.19000053,21.19000053,21.19000053,21.19000053,0,21.19000053
10/4/28,21.26000023,21.26000023,21.26000023,21.26000023,0,21.26000023
10/5/28,21.21999931,21.21999931,21.21999931,21.21999931,0,21.21999931
10/8/28,21.11000061,21.11000061,21.11000061,21.11000061,0,21.11000061
10/9/28,21.18000031,21.18000031,21.18000031,21.18000031,0,21.18000031
10/10/28,21.40999985,21.40999985,21.40999985,21.40999985,0,21.40999985
10/11/28,21.51000023,21.51000023,21.51000023,21.51000023,0,21.51000023
10/15/28,21.64999962,21.64999962,21.64999962,21.64999962,0,21.64999962
10/16/28,21.71999931,21.71999931,21.71999931,21.71999931,0,21.71999931
10/17/28,21.79000092,21.79000092,21.79000092,21.79000092,0,21.79000092
10/18/28,21.84000015,21.84000015,21.84000015,21.84000015,0,21.84000015
10/19/28,21.95999908,21.95999908,21.95999908,21.95999908,0,21.95999908
10/22/28,21.80999947,21.80999947,21.80999947,21.80999947,0,21.80999947
10/23/28,21.95000076,21.95000076,21.95000076,21.95000076,0,21.95000076
10/24/28,21.98999977,21.98999977,21.98999977,21.98999977,0,21.98999977
10/25/28,21.90999985,21.90999985,21.90999985,21.90999985,0,21.90999985
10/26/28,21.64999962,21.64999962,21.64999962,21.64999962,0,21.64999962
10/29/28,22,22,22,22,0,22
10/30/28,21.76000023,21.76000023,21.76000023,21.76000023,0,21.76000023
10/31/28,21.68000031,21.68000031,21.68000031,21.68000031,0,21.68000031
11/1/28,21.98999977,21.98999977,21.98999977,21.98999977,0,21.98999977
11/2/28,21.95000076,21.95000076,21.95000076,21.95000076,0,21.95000076
11/5/28,22.23999977,22.23999977,22.23999977,22.23999977,0,22.23999977
11/7/28,22.23999977,22.23999977,22.23999977,22.23999977,0,22.23999977
11/8/28,22.38999939,22.38999939,22.38999939,22.38999939,0,22.38999939
11/9/28,22.54999924,22.54999924,22.54999924,22.54999924,0,22.54999924
11/12/28,22.84000015,22.84000015,22.84000015,22.84000015,0,22.84000015
11/13/28,22.90999985,22.90999985,22.90999985,22.90999985,0,22.90999985
11/14/28,22.90999985,22.90999985,22.90999985,22.90999985,0,22.90999985
11/15/28,23.03000069,23.03000069,23.03000069,23.03000069,0,23.03000069
11/16/28,23.37000084,23.37000084,23.37000084,23.37000084,0,23.37000084
11/19/28,23.37000084,23.37000084,23.37000084,23.37000084,0,23.37000084
11/20/28,23.56999969,23.56999969,23.56999969,23.56999969,0,23.56999969
11/21/28,23.21999931,23.21999931,23.21999931,23.21999931,0,23.21999931
11/22/28,23.52000046,23.52000046,23.52000046,23.52000046,0,23.52000046
11/23/28,23.70000076,23.70000076,23.70000076,23.70000076,0,23.70000076
11/26/28,23.79999924,23.79999924,23.79999924,23.79999924,0,23.79999924
11/27/28,23.90999985,23.90999985,23.90999985,23.90999985,0,23.90999985
11/28/28,24.19000053,24.19000053,24.19000053,24.19000053,0,24.19000053
11/30/28,24.28000069,24.28000069,24.28000069,24.28000069,0,24.28000069
12/3/28,23.85000038,23.85000038,23.85000038,23.85000038,0,23.85000038
12/4/28,23.90999985,23.90999985,23.90999985,23.90999985,0,23.90999985
12/5/28,23.80999947,23.80999947,23.80999947,23.80999947,0,23.80999947
12/6/28,22.90999985,22.90999985,22.90999985,22.90999985,0,22.90999985
12/7/28,22.36000061,22.36000061,22.36000061,22.36000061,0,22.36000061
12/10/28,22.30999947,22.30999947,22.30999947,22.30999947,0,22.30999947
12/11/28,22.73999977,22.73999977,22.73999977,22.73999977,0,22.73999977
12/12/28,22.52000046,22.52000046,22.52000046,22.52000046,0,22.52000046
12/13/28,22.47999954,22.47999954,22.47999954,22.47999954,0,22.47999954
12/14/28,22.53000069,22.53000069,22.53000069,22.53000069,0,22.53000069
12/17/28,22.44000053,22.44000053,22.44000053,22.44000053,0,22.44000053
12/18/28,22.70000076,22.70000076,22.70000076,22.70000076,0,22.70000076
12/19/28,22.97999954,22.97999954,22.97999954,22.97999954,0,22.97999954
12/20/28,23.06999969,23.06999969,23.06999969,23.06999969,0,23.06999969
12/21/28,23.32999992,23.32999992,23.32999992,23.32999992,0,23.32999992
12/24/28,23.54000092,23.54000092,23.54000092,23.54000092,0,23.54000092
12/26/28,23.44000053,23.44000053,23.44000053,23.44000053,0,23.44000053
12/27/28,23.63999939,23.63999939,23.63999939,23.63999939,0,23.63999939
12/28/28,23.97999954,23.97999954,23.97999954,23.97999954,0,23.97999954
12/31/28,24.35000038,24.35000038,24.35000038,24.35000038,0,24.35000038
1/2/29,24.80999947,24.80999947,24.80999947,24.80999947,0,24.80999947
1/3/29,24.86000061,24.86000061,24.86000061,24.86000061,0,24.86000061
1/4/29,24.85000038,24.85000038,24.85000038,24.85000038,0,24.85000038
1/7/29,24.25,24.25,24.25,24.25,0,24.25
1/8/29,24.17000008,24.17000008,24.17000008,24.17000008,0,24.17000008
1/9/29,24.54000092,24.54000092,24.54000092,24.54000092,0,24.54000092
1/10/29,24.57999992,24.57999992,24.57999992,24.57999992,0,24.57999992
1/11/29,24.54000092,24.54000092,24.54000092,24.54000092,0,24.54000092
1/14/29,24.59000015,24.59000015,24.59000015,24.59000015,0,24.59000015
1/15/29,24.22999954,24.22999954,24.22999954,24.22999954,0,24.22999954
1/16/29,24.55999947,24.55999947,24.55999947,24.55999947,0,24.55999947
1/17/29,24.69000053,24.69000053,24.69000053,24.69000053,0,24.69000053
1/18/29,24.77000046,24.77000046,24.77000046,24.77000046,0,24.77000046
1/21/29,24.86000061,24.86000061,24.86000061,24.86000061,0,24.86000061
1/22/29,25.06999969,25.06999969,25.06999969,25.06999969,0,25.06999969
1/23/29,25.21999931,25.21999931,25.21999931,25.21999931,0,25.21999931
1/24/29,25.05999947,25.05999947,25.05999947,25.05999947,0,25.05999947
1/25/29,25.47999954,25.47999954,25.47999954,25.47999954,0,25.47999954
1/28/29,25.35000038,25.35000038,25.35000038,25.35000038,0,25.35000038
1/29/29,25.36000061,25.36000061,25.36000061,25.36000061,0,25.36000061
1/30/29,25.45000076,25.45000076,25.45000076,25.45000076,0,25.45000076
1/31/29,25.73999977,25.73999977,25.73999977,25.73999977,0,25.73999977
2/1/29,25.84000015,25.84000015,25.84000015,25.84000015,0,25.84000015
2/4/29,25.63999939,25.63999939,25.63999939,25.63999939,0,25.63999939
2/5/29,25.70000076,25.70000076,25.70000076,25.70000076,0,25.70000076
2/6/29,25.48999977,25.48999977,25.48999977,25.48999977,0,25.48999977
2/7/29,24.70999908,24.70999908,24.70999908,24.70999908,0,24.70999908
2/8/29,24.44000053,24.44000053,24.44000053,24.44000053,0,24.44000053
2/11/29,24.97999954,24.97999954,24.97999954,24.97999954,0,24.97999954
2/13/29,24.95000076,24.95000076,24.95000076,24.95000076,0,24.95000076
2/14/29,24.85000038,24.85000038,24.85000038,24.85000038,0,24.85000038
2/15/29,24.35000038,24.35000038,24.35000038,24.35000038,0,24.35000038
2/18/29,24.38999939,24.38999939,24.38999939,24.38999939,0,24.38999939
2/19/29,24.37999916,24.37999916,24.37999916,24.37999916,0,24.37999916
2/20/29,24.59000015,24.59000015,24.59000015,24.59000015,0,24.59000015
2/21/29,24.86000061,24.86000061,24.86000061,24.86000061,0,24.86000061
2/25/29,24.90999985,24.90999985,24.90999985,24.90999985,0,24.90999985
2/26/29,24.95000076,24.95000076,24.95000076,24.95000076,0,24.95000076
2/27/29,25.25,25.25,25.25,25.25,0,25.25
2/28/29,25.59000015,25.59000015,25.59000015,25.59000015,0,25.59000015
3/1/29,25.82999992,25.82999992,25.82999992,25.82999992,0,25.82999992
3/4/29,25.48999977,25.48999977,25.48999977,25.48999977,0,25.48999977
3/5/29,25.31999969,25.31999969,25.31999969,25.31999969,0,25.31999969
3/6/29,24.92000008,24.92000008,24.92000008,24.92000008,0,24.92000008
3/7/29,25.14999962,25.14999962,25.14999962,25.14999962,0,25.14999962
3/8/29,25.30999947,25.30999947,25.30999947,25.30999947,0,25.30999947
3/11/29,24.95000076,24.95000076,24.95000076,24.95000076,0,24.95000076
3/12/29,24.96999931,24.96999931,24.96999931,24.96999931,0,24.96999931
3/13/29,25.23999977,25.23999977,25.23999977,25.23999977,0,25.23999977
3/14/29,25.72999954,25.72999954,25.72999954,25.72999954,0,25.72999954
3/15/29,26.07999992,26.07999992,26.07999992,26.07999992,0,26.07999992
3/18/29,26.04000092,26.04000092,26.04000092,26.04000092,0,26.04000092
3/19/29,26.03000069,26.03000069,26.03000069,26.03000069,0,26.03000069
3/20/29,26.02000046,26.02000046,26.02000046,26.02000046,0,26.02000046
3/21/29,25.89999962,25.89999962,25.89999962,25.89999962,0,25.89999962
3/22/29,25.54999924,25.54999924,25.54999924,25.54999924,0,25.54999924
3/25/29,24.51000023,24.51000023,24.51000023,24.51000023,0,24.51000023
3/26/29,24.35000038,24.35000038,24.35000038,24.35000038,0,24.35000038
3/27/29,25.09000015,25.09000015,25.09000015,25.09000015,0,25.09000015
3/28/29,25.53000069,25.53000069,25.53000069,25.53000069,0,25.53000069
4/1/29,24.87999916,24.87999916,24.87999916,24.87999916,0,24.87999916
4/2/29,25.17000008,25.17000008,25.17000008,25.17000008,0,25.17000008
4/3/29,24.86000061,24.86000061,24.86000061,24.86000061,0,24.86000061
4/4/29,25.29999924,25.29999924,25.29999924,25.29999924,0,25.29999924
4/5/29,25.04999924,25.04999924,25.04999924,25.04999924,0,25.04999924
4/8/29,24.82999992,24.82999992,24.82999992,24.82999992,0,24.82999992
4/9/29,24.62999916,24.62999916,24.62999916,24.62999916,0,24.62999916
4/10/29,24.78000069,24.78000069,24.78000069,24.78000069,0,24.78000069
4/11/29,25.05999947,25.05999947,25.05999947,25.05999947,0,25.05999947
4/12/29,25.14999962,25.14999962,25.14999962,25.14999962,0,25.14999962
4/15/29,25,25,25,25,0,25
4/16/29,25.05999947,25.05999947,25.05999947,25.05999947,0,25.05999947
4/17/29,25.31999969,25.31999969,25.31999969,25.31999969,0,25.31999969
4/18/29,25.43000031,25.43000031,25.43000031,25.43000031,0,25.43000031
4/19/29,25.40999985,25.40999985,25.40999985,25.40999985,0,25.40999985
4/22/29,25.70000076,25.70000076,25.70000076,25.70000076,0,25.70000076
4/23/29,25.85000038,25.85000038,25.85000038,25.85000038,0,25.85000038
4/24/29,25.75,25.75,25.75,25.75,0,25.75
4/25/29,25.62999916,25.62999916,25.62999916,25.62999916,0,25.62999916
4/26/29,25.57999992,25.57999992,25.57999992,25.57999992,0,25.57999992
4/29/29,25.53000069,25.53000069,25.53000069,25.53000069,0,25.53000069
4/30/29,25.94000053,25.94000053,25.94000053,25.94000053,0,25.94000053
5/1/29,25.98999977,25.98999977,25.98999977,25.98999977,0,25.98999977
5/2/29,26.11000061,26.11000061,26.11000061,26.11000061,0,26.11000061
5/3/29,26.37000084,26.37000084,26.37000084,26.37000084,0,26.37000084
5/6/29,26.31999969,26.31999969,26.31999969,26.31999969,0,26.31999969
5/7/29,26.06999969,26.06999969,26.06999969,26.06999969,0,26.06999969
5/8/29,26.18000031,26.18000031,26.18000031,26.18000031,0,26.18000031
5/9/29,26.02000046,26.02000046,26.02000046,26.02000046,0,26.02000046
5/10/29,26.34000015,26.34000015,26.34000015,26.34000015,0,26.34000015
5/13/29,25.63999939,25.63999939,25.63999939,25.63999939,0,25.63999939
5/14/29,25.95000076,25.95000076,25.95000076,25.95000076,0,25.95000076
5/15/29,25.84000015,25.84000015,25.84000015,25.84000015,0,25.84000015
5/16/29,25.96999931,25.96999931,25.96999931,25.96999931,0,25.96999931
5/17/29,26.09000015,26.09000015,26.09000015,26.09000015,0,26.09000015
5/20/29,25.38999939,25.38999939,25.38999939,25.38999939,0,25.38999939
5/21/29,25.70000076,25.70000076,25.70000076,25.70000076,0,25.70000076
5/22/29,24.76000023,24.76000023,24.76000023,24.76000023,0,24.76000023
5/23/29,25.30999947,25.30999947,25.30999947,25.30999947,0,25.30999947
5/24/29,25.12000084,25.12000084,25.12000084,25.12000084,0,25.12000084
5/27/29,24.20000076,24.20000076,24.20000076,24.20000076,0,24.20000076
5/28/29,24.59000015,24.59000015,24.59000015,24.59000015,0,24.59000015
5/29/29,24.62000084,24.62000084,24.62000084,24.62000084,0,24.62000084
5/31/29,24.82999992,24.82999992,24.82999992,24.82999992,0,24.82999992
6/3/29,25.27000046,25.27000046,25.27000046,25.27000046,0,25.27000046
6/4/29,25.63999939,25.63999939,25.63999939,25.63999939,0,25.63999939
6/5/29,25.59000015,25.59000015,25.59000015,25.59000015,0,25.59000015
6/6/29,25.63999939,25.63999939,25.63999939,25.63999939,0,25.63999939
6/7/29,25.53000069,25.53000069,25.53000069,25.53000069,0,25.53000069
6/10/29,25.27000046,25.27000046,25.27000046,25.27000046,0,25.27000046
6/11/29,25.43000031,25.43000031,25.43000031,25.43000031,0,25.43000031
6/12/29,25.45000076,25.45000076,25.45000076,25.45000076,0,25.45000076
6/13/29,25.84000015,25.84000015,25.84000015,25.84000015,0,25.84000015
6/14/29,25.93000031,25.93000031,25.93000031,25.93000031,0,25.93000031
6/17/29,26.40999985,26.40999985,26.40999985,26.40999985,0,26.40999985
6/18/29,26.42000008,26.42000008,26.42000008,26.42000008,0,26.42000008
6/19/29,26.31999969,26.31999969,26.31999969,26.31999969,0,26.31999969
6/20/29,26.46999931,26.46999931,26.46999931,26.46999931,0,26.46999931
6/21/29,26.62000084,26.62000084,26.62000084,26.62000084,0,26.62000084
6/24/29,26.62000084,26.62000084,26.62000084,26.62000084,0,26.62000084
6/25/29,26.89999962,26.89999962,26.89999962,26.89999962,0,26.89999962
